,Unnamed: 0,Filename,Pvals,SAFE,b1,b0,b2,b3,b4,b5,t1,t0,t2,t3,t4,t5
0,0,10700spec_2/10700_190815.1112ctd_2.csv,5.101861165871636e-23,22.887971918179897,1.9867726356847173,-0.461783820025504,-0.1187915088752178,-0.07747164310369797,-0.22338228323894188,0.1460423629153113,3.4306639370758973,-9.559146448189793,-2.461135723194979,-0.8448107393596537,-1.0142793394588845,0.7509163274896583
1,1,10700spec_2/10700_190815.1113ctd_2.csv,8.308666157088724e-27,26.473787490791672,1.8504760100253888,-0.4200147839676337,-0.2588425489329087,-0.14903162340374254,-0.4655353337966905,-0.1524632081749605,3.2127422134259542,-8.632581454301173,-5.386286293626423,-1.6480160392832366,-2.0866444083114084,-0.7778497630731351
2,2,10700spec_2/10700_190815.1114ctd_2.csv,8.413640466439462e-34,33.071924647074034,3.6282247159359247,-0.5280386176252752,-0.19909124053695373,-0.2466054593418773,-0.30330026836569673,-0.11370389767009255,6.287728775039492,-10.840601321953631,-4.133811351943718,-2.676271468234607,-1.3660799131564174,-0.5918776163699697
3,3,10700spec_2/10700_190816.1136ctd_2.csv,6.548937614402563e-20,19.935857721589702,-6.094194312931162,0.05472055964271697,-0.6458298256512742,-0.07630943727469347,-0.2747992043041441,-0.05393928764896791,-7.688011503472706,0.8226976445537927,-9.835313765386458,-0.6079513514015612,-0.9053390833663314,-0.1985837136604738
4,4,10700spec_2/10700_190816.1137ctd_2.csv,6.0342636333174095e-25,24.713195573543878,-7.169600041881959,-0.02536126336919837,-0.7905685449459559,-0.054884733596190095,0.6886046255205079,-0.4799909684667274,-8.08609419742131,-0.3396312551199692,-10.688569869840006,-0.38726956558954734,2.0093180946453013,-1.5664622996489868
5,5,10700spec_2/10700_190816.1138ctd_2.csv,1.5960728182213574e-20,20.51892599314197,-9.230955313968769,-0.11961891209587505,-0.6219051843893687,-0.08345864048229071,0.5361389054046715,-0.09807099780178943,-11.691290619445331,-1.7960878280048058,-9.463891683535424,-0.6723940503293758,1.7729395074778882,-0.3663107098438407
6,6,10700spec_2/10700_190817.1130ctd_2.csv,0.06973762160479408,2.040375432233799,-0.04138184099659648,0.07955271921907027,-0.13504749648822814,0.06269494469453048,0.3704113778178082,0.08533091657369048,-0.0635060072064463,1.4812399761491255,-2.5334144294897825,0.6104222452783016,1.5241221114164054,0.3903395466644028
7,7,10700spec_2/10700_190817.1131ctd_2.csv,0.00019910987142285358,4.840405102285986,-1.6416298496952857,0.09834303691796477,-0.1848593668309821,0.04127980161813124,0.9094262075217416,-0.07231596221279157,-2.3406069163830825,1.6947839525943371,-3.2269078139177267,0.3828057212014213,3.4947348991632703,-0.3124056324343987
8,8,10700spec_2/10700_190817.1132ctd_2.csv,0.0012818974970235301,3.9890901883047913,0.2805390890538315,0.03669755596661465,-0.16584103582527918,-0.06734220244445857,0.8070292270108452,-0.12771091664571405,0.4100948913325449,0.6530316253769486,-2.978060020347408,-0.6389181076823736,3.1666533134685952,-0.5570197815006765
9,9,10700spec_2/10700_190819.1123ctd_2.csv,1.0211562784419491e-08,9.154918056212576,-6.2235065446992754,0.042321513361622286,0.2817390055226081,-0.04466145749785065,0.3359544662287013,0.16191442934062256,-11.027417422225797,0.903084701824458,6.116620253418718,-0.5068034145808902,1.5957264462553884,0.8605016922520781
10,10,10700spec_2/10700_190819.1124ctd_2.csv,5.023069953643483e-08,8.472557147464368,-5.602702997858894,0.0602233965383046,0.22483282142973127,0.2269514302692249,0.5150116900626653,0.2444963470615076,-9.883243565075986,1.2792923960331573,4.8423134335583145,2.5124554976414313,2.438310665864169,1.2763696514687273
11,11,10700spec_2/10700_190819.1125ctd_2.csv,6.376250192713008e-14,14.210176859268195,-7.220473231893528,0.04847652696533585,0.3128402519259695,0.13628300795750378,0.6867422280661001,0.31437118580239043,-12.960231426147134,1.0483252132217469,6.874547830075128,1.5773610337885018,3.3010175395612094,1.6963326654024338
