Wv_lbounds,Wv_ubounds,Minflux,MinWvl,Maxflux,Gauss_amp,Gauss_mu,Gauss_sig,Continuum,SOAPamp_0,SOAPamp_2,SOAPamp_3,SOAPamp_4,SOAPamp_5
5071.2381,5071.5725,0.7153955683481048,5071.4078,0.9750064033583855,0.2556460930300306,5071.41304127751,0.04275146094164212,0.9719458390461919,-0.0001882811788778693,0.00019760696790366378,-0.00011453326609751124,-2.369022213973882e-05,5.273088516438131e-05
5071.5828,5071.7475,0.9115068068600016,5071.6963,0.9688874349737278,0.052134576805258015,5071.747499983806,0.08902695328008235,0.9669832975113191,2.7180987797278514e-05,-3.556968800539252e-05,0.00022970183831409389,5.826073077035831e-05,0.00029205265255025326
5071.8401,5072.1179999999995,0.291237005334526,5072.0048,0.9326716871576943,0.6434080166639241,5072.001381814803,0.04782142818064289,0.9481690411207887,-0.0003892312444444739,0.00043072760210415803,0.00013299188379409265,-0.00012613286001502083,-0.00020748835231510908
5072.1334,5072.4165,0.6636448067971564,5072.2109,0.9538887844199886,0.2712535641247017,5072.21010504848,0.042769346526005676,0.9410019276236099,-0.00018822825888857497,0.00023255163505356415,0.0001499926496543322,-8.782022528834985e-05,8.885258663934528e-05
5072.4271,5072.7457,0.3809664277509939,5072.5969,0.9539648243549099,0.559464617915166,5072.598207966777,0.040887520345761715,0.946468699353129,-0.0004430966341957615,0.0004744235395593247,2.4816408984058398e-06,-9.317506096475676e-05,-1.3237407488993679e-06
5072.7563,5073.0188,0.6615433936786903,5072.8543,0.9544434562319521,0.29078464371062424,5072.852210433794,0.031626008381216535,0.9511274504777809,-0.0003564728193321105,0.00038562006183324153,8.060524861276112e-05,-5.2067418095978237e-05,-5.1257076116054326e-06
5073.0343,5073.163,0.9494839589022794,5073.0755,0.9685458936264554,0.020444728210901656,5073.03430000005,0.07830887626052244,0.9690397724902176,-3.3763357392785934e-05,2.342343990618744e-05,-0.0005188049136160332,7.794380387724736e-05,-0.00025773486836167783
5073.2454,5073.4462,0.8514188475616478,5073.3741,0.9709215404868368,0.11856315596111175,5073.3730757863505,0.038839320763924996,0.9701258393803337,-9.573760834594408e-05,0.00011636279369177995,6.723135183999584e-05,-7.414065284706545e-06,-4.2114299061781275e-06
5073.4617,5073.5855,0.9102921176007283,5073.508,0.9668994017034328,0.06009745282557959,5073.508593319385,0.031743795162274165,0.9700100649729129,-6.156875321294197e-05,7.071554554664131e-05,0.00013513805682052138,-1.7243678854356728e-05,5.262360518425441e-05
5073.5956,5073.8119,0.9262052827194797,5073.6779,0.9704771456816333,0.06686351172926625,5073.673797177536,0.0527310627291189,1.0107775921513598,-2.7465714437470825e-05,2.161234448562304e-05,0.00010945784620894986,-4.20551705541989e-05,3.81321964570006e-05
5074.3318,5074.9864,0.19591696201584347,5074.677,0.9666242250975127,0.7317106059038858,5074.675852982632,0.0598397875472375,0.9532180425344626,-0.00031649031891166666,0.0003638401995756026,0.00019219116181635784,-0.00010487575023589591,-0.00010438011158511285
5074.9964,5075.4092,0.7885312217323164,5075.2185,0.9503396097931216,0.15327954808348113,5075.217953119252,0.07637912290443864,0.9550409025006469,-4.5219097489957434e-05,5.2696170869320176e-05,6.283721788962217e-05,-2.253323113037263e-05,-9.894164471291423e-06
5075.8833,5076.0534,0.926638245900706,5076.0122,0.9758174081935859,0.042889086756482654,5076.008944266267,0.031955394477023384,0.9674509010245278,-3.869311981875255e-05,1.4811270910658049e-05,-0.00011997786223187317,-2.023984615989245e-05,-3.285653998790295e-05
5076.0684,5076.3676,0.3579467351170159,5076.1924,0.9574743505268211,0.5946374500593777,5076.2005474668995,0.050926033930287384,0.9642994963589683,-0.00033081673200715395,0.00033611442236529735,-0.00039510010415885055,-3.921275724867731e-05,0.00033800592296980806
5076.3782,5076.6359999999995,0.848170659690234,5076.5326,0.9571306919501272,0.11238964991014858,5076.539660660809,0.048094739754080636,0.9599676791621614,-6.196184848160359e-05,9.387443351092468e-05,9.258652989693282e-05,4.519253655893753e-05,0.00014172977295034647
5076.646,5076.7592,0.9175763910866628,5076.6922,0.9637460699547885,0.04925667900308529,5076.692195287586,0.031329181907612316,0.9687377446873815,-4.4417667163613856e-05,8.47170033923984e-05,9.448486547521284e-05,7.389244102140373e-06,6.0630696278641e-05
5076.8732,5077.0021,0.963774019911904,5076.9039,0.9835966401258533,0.040434838117239164,5076.873200000029,0.09356384115650224,1.0019291108621624,5.47543909646423e-05,-8.014999125744938e-05,0.0005339255849850461,-9.671348331325391e-05,3.611810839661029e-05
5077.0121,5077.2029999999995,0.9636952612653512,5077.1516,0.983500013273174,0.0171113096257322,5077.126138015691,0.04256274368180347,0.9815057263754419,-7.827285280248253e-06,4.9738077763497416e-06,3.0394219095841317e-05,1.4446083339482336e-05,-1.5899684538694305e-05
5077.2135,5077.4557,0.9320613466318691,5077.2955,0.9775499343497748,0.045881199026022085,5077.311753494226,0.06331617661740667,0.9820651192957083,-1.4034714689972049e-05,2.6235046012525972e-05,2.6207027278902622e-05,-6.902209833733066e-06,0.00011381066782670296
5077.4657,5077.621,0.9641212714266247,5077.5328,0.9844031570247229,0.016635988307975993,5077.52988968241,0.027883901401406806,0.980142651027557,-2.308131905161271e-05,1.986232264208547e-05,-1.5788664922215526e-05,1.5237949546502616e-05,-1.4757662446334188e-05
5077.8732,5078.1569,0.949278707011623,5077.9973,0.9847146882329456,0.0286150149661844,5078.022507636458,0.058658956928689686,0.9802595075561319,-1.1924786240040269e-05,1.3370852511930357e-05,-2.6165061416779944e-05,1.2493143801503502e-05,5.222575669612253e-05
5078.1675,5078.3378,0.9195726191757679,5078.2759,0.9732155424590793,0.07578199292623478,5078.279861401714,0.0529024291805849,1.0077771054383975,-2.634832196272378e-05,8.288075273772625e-06,-0.0001714196583244165,-7.621347880163786e-05,-9.149820068110956e-06
5078.3997,5078.5238,0.9226058829733775,5078.4513,0.9569813229648204,0.05284940257462422,5078.439615693787,0.05584040514600706,0.9793118848845402,-4.2060674472786e-05,-8.386681916619077e-05,-4.6392975342118375e-05,-0.00010871691273357671,-0.00018747464467574844
5078.5338,5078.6786,0.9188928255172024,5078.6528,0.9569537857364888,0.031118085719494714,5078.678599986718,0.07015658735656984,0.9456505384958119,0.00011094441237564067,-0.00016832759110321666,-0.0013047766401665425,-0.0001771670022655813,-0.00020876301192210525
5078.6886,5079.0241,0.2441048650691233,5078.9051,0.9197886092398153,0.6910919205368622,5078.900872750599,0.050948435401047314,0.9494292309479505,-0.000376742220674168,0.00042356655226595465,0.00018006396492414864,-0.00010880358350955922,-0.00017577870018518465
5079.0341,5079.3799,0.19990591602023408,5079.1531,0.9628151293260561,0.7493132903642359,5079.148527221272,0.04759821391603394,0.9447009226994784,-0.00045461056693947067,0.0005089614795269203,1.1926182517203629e-05,2.6706319853867667e-05,-0.00018683592683142728
5079.509,5079.7828,0.1814222987645162,5079.6692,0.956598439800514,0.7849347121251924,5079.665861974116,0.04555139565797418,0.9539110855796947,-0.0005190879792762207,0.0005141643074196059,0.00028669361680406494,4.589213208221729e-05,-0.0001336754957225067
5079.7934,5079.9738,0.45750398187958924,5079.8861,0.9071825563266404,0.5023278808392176,5079.883874738153,0.03734706683419245,0.9622461245878684,-0.00044789533024309385,0.0005355062320967222,0.000133975666436462,-5.334661391625539e-05,-4.349915978699866e-05
5079.9896,5080.1393,0.8876848831136829,5080.0252,0.9657753481065459,0.07644073634356272,5080.024169522755,0.03428841655448626,0.9634815060265843,-6.610724410027224e-05,4.343593935299821e-05,0.0002423791070622797,-4.519250064130085e-05,3.6469739641700276e-05
5080.1494,5080.3352,0.6799487888954828,5080.2784,0.965959824326018,0.2608314687051169,5080.278766634069,0.03447571174413438,0.9430465351138209,-0.00025326489616358643,0.00024351519337487032,-0.000541452560432968,-0.00015313131144004976,-0.00016172447857347452
5080.3456,5080.6606,0.21048336662127198,5080.4594,0.9231339286610679,0.7458627365648394,5080.457305989475,0.05252291802706976,0.9670134533300873,-0.000366209453531011,0.0004551349383797678,7.329731326106687e-05,-2.923604075497925e-05,-0.0002067043989167755
5080.6706,5080.7641,0.9178611018479063,5080.7019,0.9465987298711801,0.014747347338723373,5080.670600000004,0.04893139695758249,0.9319966065447942,-0.00012830228492283555,0.00019199483026968473,-0.0015694708797359012,0.0003410488602868344,-0.00048179440920497434
5080.7791,5080.9033,0.8277006901835714,5080.862,0.9469517868331888,0.12595572041984168,5080.864752587875,0.037071333104434084,0.9578000251482982,-0.00010787780212928663,6.0958051875005866e-05,-0.0006224391729954289,-0.00014036588199514257,-0.00010618427710416268
5080.9188,5081.3681,0.24425564263063693,5081.0373,0.9784293842780855,0.7071917942330317,5081.03732203236,0.05051947624311876,0.9618153921427709,-0.0003874871269734386,0.00044841726825475836,5.8135408458459294e-05,-6.058226302431802e-05,-0.00014914211546625792
5081.3785,5081.6009,0.8993158302573137,5081.4973,0.9783953952649759,0.06873905079158873,5081.498680413047,0.035472458323847475,0.9646098649195578,-6.724518653135202e-05,4.0341986815150996e-05,1.1292830084685624e-05,2.0526994884273583e-05,4.277220796062083e-07
5081.6158,5081.9106,0.8933950163936498,5081.7765,0.9804306263746734,0.0670431605188961,5081.753752246328,0.05027948932348604,0.9637429660403498,-3.6713712351427695e-05,1.0726580280545713e-05,0.0001759552731000821,4.817720089396563e-05,-0.00012811675664155416
5082.1483,5082.4531,0.3819296422052021,5082.2674,0.9664031374867866,0.5715687701590128,5082.269322320056,0.04208514700613415,0.9662530366197961,-0.000435482982796218,0.0005090180034424818,1.108403051754759e-05,-0.00012299276686709206,-0.00012299391608574058
5082.6702,5082.81,0.9508670952413759,5082.7785,0.979794776289899,0.013860504830266948,5082.783694146307,0.02785780099623248,0.9647593902982157,-2.4102835801451033e-05,-1.047348859037746e-05,-0.00012308488732139274,-9.314127571426709e-06,-7.832870997589722e-06
5083.1406,5083.5076,0.1637576412322176,5083.2698,0.9790352141388979,0.8190240493023414,5083.265805002725,0.04838945907785014,0.9700061232615708,-0.00048808545192831066,0.0005090072593447844,4.667357640606545e-05,7.300052326083788e-05,-0.00017061795898115997
5083.5182,5083.6937,0.9047400969247128,5083.6418,0.9789708636705527,0.06255161007767338,5083.639486095435,0.032524881141063056,0.9678481823305994,-6.064894275824075e-05,5.925464066456417e-05,-2.6793882662684194e-06,7.622383485961688e-07,1.6163903325905255e-05
5083.709,5083.8488,0.8838562007875236,5083.7767,0.9322020437970834,0.06410443782614043,5083.796672774176,0.08367110325447907,0.9606954369517865,-0.0001867410362730983,-0.000408936383857426,0.001062316529432142,-0.00030601991397015437,0.0006718926276410636
5083.8589,5084.2418,0.25791422739684394,5084.0246,0.9680911128671733,0.687821280570386,5084.022891034814,0.04954653866248015,0.961466799989809,-0.0003937065680083095,0.0004270647796107416,0.00023916913471169036,-8.861756856421973e-05,-0.00013386441326063535
5084.3817,5084.5418,0.8892761336521715,5084.4745,0.9709733883737662,0.06893434175711571,5084.474083805352,0.026865558487133782,0.9558532596498686,-0.00011039862795010264,9.606315983840119e-05,-2.5588754206437436e-05,1.4525261168958568e-05,4.426547088954919e-06
5084.5524,5084.6866,0.9069551542063556,5084.6245,0.9485900052148795,0.06866659863341616,5084.621867047608,0.04446188892850117,0.9762599990100301,-1.9062891345063532e-05,0.00010417438798193451,-3.692376144646866e-05,2.1458178058771114e-05,-5.1841913406590266e-05
